#objectKey messif.objects.keys.AbstractObjectKey karate-kata-user-3-2
457; mcdr.objects.ObjectMocapPose
0.5463755, -0.02638708, 2.18602; 0.5326984, 0.2980268, 2.140266; 0.5159006, 0.61034, 2.081686; 0.473681, 0.758972, 2.062239; 0.3635029, 0.492181, 2.187026; 0.2451557, 0.3005455, 2.16194; 0.1904489, 0.4179991, 2.006404; 0.2288087, 0.4994155, 1.972065; 0.6859242, 0.5040465, 2.040236; 0.6893818, 0.2909729, 1.907986; 0.5636236, 0.462023, 1.869846; 0.5218024, 0.5166909, 1.868313; 0.4632074, -0.02856751, 2.177761; 0.3328191, -0.4275177, 2.114851; 0.279597, -0.8191921, 2.193113; 0.22229, -0.894043, 2.087891; 0.6108919, -0.02330334, 2.119522; 0.7592964, -0.4033606, 2.116645; 0.9566675, -0.8193634, 2.175056; 0.9887695, -0.8984375, 2.078125; 0.5206445, 0.5339949, 2.098559; 0.2184717, 0.5277732, 1.926779; 0.2658971, 0.4995776, 1.964286; 0.4931704, 0.5658265, 1.881831; 0.5542986, 0.5070422, 1.870286
0.5464639, -0.02622582, 2.186059; 0.5327026, 0.2980559, 2.140301; 0.5158515, 0.610302, 2.081768; 0.4729695, 0.7591709, 2.062912; 0.3634555, 0.4920928, 2.187063; 0.245004, 0.3006084, 2.162273; 0.231042, 0.48803, 2.001541; 0.2343211, 0.5176162, 1.972338; 0.6858239, 0.5041, 2.04018; 0.6856775, 0.2962851, 1.905058; 0.5274504, 0.5064307, 1.876352; 0.5193834, 0.5247107, 1.870904; 0.4632922, -0.02847221, 2.177746; 0.3334439, -0.4269692, 2.116254; 0.2796872, -0.8176393, 2.193834; 0.2237521, -0.8919163, 2.090549; 0.6109865, -0.02304668, 2.11966; 0.7599452, -0.4028345, 2.116892; 0.9564617, -0.8189003, 2.17485; 0.9887695, -0.8978873, 2.07895; 0.5206137, 0.5339779, 2.09862; 0.2374381, 0.5496463, 1.942378; 0.2808648, 0.5221125, 1.976231; 0.4923298, 0.5755196, 1.881364; 0.5345788, 0.5494958, 1.874417
0.5471483, -0.02543384, 2.186121; 0.5327586, 0.2982401, 2.140383; 0.5156185, 0.6102955, 2.081968; 0.4709538, 0.7589539, 2.064925; 0.3629732, 0.491, 2.188067; 0.2241992, 0.281888, 2.154885; 0.2215685, 0.4705135, 2.026242; 0.2324799, 0.5228874, 1.982549; 0.6855627, 0.5041655, 2.040051; 0.6799296, 0.3059029, 1.897457; 0.5608068, 0.4618409, 1.859912; 0.5186951, 0.5302203, 1.871792; 0.4640232, -0.02795629, 2.177698; 0.334701, -0.4267104, 2.116993; 0.2797498, -0.8171525, 2.193749; 0.2246404, -0.8909944, 2.091463; 0.6116269, -0.02192425, 2.1199; 0.7612903, -0.4017705, 2.11718; 0.9567294, -0.818635, 2.174852; 0.9900009, -0.8985544, 2.07914; 0.5204803, 0.5340149, 2.098759; 0.2448991, 0.5607039, 1.951553; 0.2818751, 0.528941, 1.986; 0.4876367, 0.5842991, 1.886525; 0.5520546, 0.5290741, 1.8708
0.5492569, -0.02358406, 2.186627; 0.5332257, 0.2988765, 2.140799; 0.5153849, 0.6104105, 2.082391; 0.4682633, 0.7592365, 2.068615; 0.3629027, 0.4888135, 2.190168; 0.2223329, 0.2789438, 2.156182; 0.2200449, 0.4688875, 2.031126; 0.2331415, 0.5296656, 1.989743; 0.6852713, 0.504146, 2.039909; 0.6808829, 0.3072417, 1.894207; 0.5495268, 0.4933738, 1.875302; 0.5172133, 0.5407976, 1.873282; 0.4663635, -0.02660496, 2.178282; 0.3381216, -0.4258255, 2.120596; 0.2796598, -0.8168133, 2.194033; 0.2252376, -0.8901621, 2.091228; 0.6134911, -0.01960532, 2.120408; 0.7641116, -0.3997397, 2.118572; 0.9571595, -0.8173767, 2.175952; 0.9901162, -0.8981246, 2.079229; 0.5203897, 0.5342068, 2.099131; 0.2450869, 0.5675889, 1.959621; 0.2720194, 0.5230644, 1.9984; 0.4867682, 0.591161, 1.881588; 0.537505, 0.5461935, 1.871706
0.5528071, -0.02186105, 2.18649; 0.5343114, 0.2994739, 2.141298; 0.5152739, 0.6104072, 2.083328; 0.4664885, 0.7594731, 2.073071; 0.3644197, 0.4879747, 2.191485; 0.2221452, 0.2784418, 2.156413; 0.2233925, 0.4686987, 2.032892; 0.2350306, 0.5333412, 1.998919; 0.6850971, 0.5043474, 2.039766; 0.6780487, 0.322282, 1.885526; 0.5591832, 0.4829542, 1.866188; 0.5230949, 0.542723, 1.877143; 0.4703097, -0.02531205, 2.178241; 0.3437906, -0.4254877, 2.1241; 0.2797743, -0.8175566, 2.194378; 0.2254013, -0.8900908, 2.091408; 0.6165866, -0.01756094, 2.120266; 0.7684348, -0.397904, 2.119695; 0.9584756, -0.8181601, 2.176447; 0.9900227, -0.8984506, 2.082406; 0.5205188, 0.5343219, 2.099874; 0.2467328, 0.5704449, 1.966923; 0.2804997, 0.53375, 2.006733; 0.4875036, 0.6000984, 1.885364; 0.495744, 0.5432034, 1.8875
0.5586793, -0.01992371, 2.186297; 0.536762, 0.3001711, 2.142092; 0.5155947, 0.6102325, 2.084588; 0.4661759, 0.7603369, 2.078125; 0.3670089, 0.4871198, 2.194612; 0.2235286, 0.2778343, 2.157042; 0.2279935, 0.4690468, 2.036146; 0.2390946, 0.5362293, 2.003661; 0.6847891, 0.5047135, 2.039377; 0.6785542, 0.3282132, 1.8837; 0.5575827, 0.4875992, 1.866349; 0.5256865, 0.54906, 1.881009; 0.4771362, -0.02376734, 2.178515; 0.3509044, -0.4248109, 2.129054; 0.2798473, -0.8205535, 2.196642; 0.2255539, -0.8900934, 2.09143; 0.6214302, -0.0153807, 2.119778; 0.7726147, -0.394558, 2.121156; 0.9590985, -0.81709, 2.176486; 0.9897716, -0.8965892, 2.083114; 0.5212018, 0.534322, 2.100982; 0.2482112, 0.5733582, 1.972779; 0.2833986, 0.5349008, 2.0145; 0.4934152, 0.6119928, 1.895005; 0.5232109, 0.6018093, 1.883572
0.5650962, -0.01819681, 2.186066; 0.5417246, 0.3012017, 2.145373; 0.5186464, 0.609935, 2.093284; 0.4672443, 0.7619391, 2.084152; 0.3709037, 0.4864461, 2.197627; 0.2276223, 0.2767613, 2.159274; 0.2329635, 0.4698231, 2.040037; 0.2436302, 0.5373601, 2.008954; 0.6851296, 0.5062521, 2.039417; 0.6810462, 0.33666, 1.881398; 0.5571371, 0.4937819, 1.867345; 0.5297436, 0.5547497, 1.885647; 0.483792, -0.02288482, 2.178609; 0.3597142, -0.4207619, 2.13408; 0.2804532, -0.8229047, 2.198614; 0.2258851, -0.8898631, 2.091652; 0.6274237, -0.01287412, 2.119346; 0.7774141, -0.3901752, 2.121484; 0.9599785, -0.8162873, 2.177161; 0.9898291, -0.8965459, 2.083148; 0.524845, 0.5344434, 2.108096; 0.2536553, 0.5748919, 1.979479; 0.2850344, 0.5346081, 2.014118; 0.4942306, 0.6134751, 1.897091; 0.538308, 0.5273671, 1.888176
0.5737722, -0.01766236, 2.184999; 0.548134, 0.3011029, 2.147943; 0.522604, 0.6088178, 2.099045; 0.4696867, 0.762656, 2.088704; 0.3776053, 0.4868423, 2.201739; 0.2407989, 0.2747478, 2.163676; 0.2407751, 0.4695681, 2.044126; 0.2503321, 0.5347398, 2.013212; 0.6863061, 0.5073512, 2.039435; 0.6842807, 0.3431406, 1.879007; 0.5600419, 0.499613, 1.870106; 0.5378665, 0.5528353, 1.888412; 0.4931045, -0.02263938, 2.177785; 0.3668837, -0.4166034, 2.137291; 0.2802093, -0.8248602, 2.199405; 0.2259717, -0.889833, 2.091659; 0.6351166, -0.01210458, 2.118208; 0.7829726, -0.3862659, 2.120227; 0.9613087, -0.8153827, 2.177413; 0.9942725, -0.8971875, 2.086744; 0.5294046, 0.5335871, 2.113156; 0.2601979, 0.5736771, 1.985756; 0.2942335, 0.5361469, 2.019313; 0.4979983, 0.61385, 1.900726; 0.5499554, 0.5770078, 1.888
0.5818123, -0.0169622, 2.183905; 0.5548922, 0.3014023, 2.150065; 0.5274677, 0.608481, 2.10403; 0.473977, 0.7635669, 2.09252; 0.3825305, 0.4870342, 2.204464; 0.2524405, 0.2711328, 2.165801; 0.2483221, 0.4673916, 2.048176; 0.2579529, 0.5300291, 2.01713; 0.6906722, 0.5095604, 2.040397; 0.6906737, 0.3488985, 1.879424; 0.5636719, 0.5027528, 1.872256; 0.5419734, 0.5548586, 1.892771; 0.5009861, -0.0222798, 2.177277; 0.3730897, -0.4139909, 2.140473; 0.2820088, -0.8246846, 2.199606; 0.2262632, -0.889701, 2.09167; 0.6430539, -0.01107437, 2.116652; 0.790226, -0.3863612, 2.118606; 0.9626094, -0.8130561, 2.176783; 0.9947839, -0.8969697, 2.085169; 0.5347396, 0.5334005, 2.11752; 0.2628534, 0.5689245, 1.99064; 0.2985117, 0.5279499, 2.021318; 0.4984311, 0.6127247, 1.906743; 0.5504259, 0.5776991, 1.88779
0.5894124, -0.01682304, 2.18347; 0.5625078, 0.3017508, 2.15116; 0.5336807, 0.6088165, 2.106312; 0.4811988, 0.7640362, 2.095136; 0.3917981, 0.4878441, 2.205937; 0.2709025, 0.2636152, 2.174908; 0.2581232, 0.4624922, 2.052761; 0.2666485, 0.5242257, 2.019255; 0.6969776, 0.5112901, 2.041133; 0.6970921, 0.3519837, 1.880359; 0.57182, 0.5068749, 1.873801; 0.547035, 0.556586, 1.895011; 0.5084261, -0.02107009, 2.177102; 0.3781147, -0.4131082, 2.142113; 0.282566, -0.824374, 2.199473; 0.2271145, -0.8888059, 2.092755; 0.6506913, -0.01201982, 2.116072; 0.7958424, -0.3871051, 2.116319; 0.9631626, -0.8129666, 2.17675; 0.996505, -0.8978988, 2.084093; 0.5413581, 0.5337356, 2.119617; 0.2708268, 0.5627049, 1.993962; 0.3068759, 0.5247365, 2.017957; 0.5079136, 0.612715, 1.907613; 0.556848, 0.5831217, 1.894
