#objectKey messif.objects.keys.AbstractObjectKey karate-cover-user1-6
147; mcdr.objects.ObjectMocapPose
0.007453552, -0.3999912, 2.251071; -0.01182757, -0.06156422, 2.292931; -0.03039427, 0.2660126, 2.319007; 0.005096984, 0.4147157, 2.332406; -0.1676587, 0.1332993, 2.217057; -0.2611085, -0.08119229, 2.144571; -0.1666222, -0.1000722, 1.974231; -0.06506594, -0.06592695, 1.856982; 0.1089334, 0.06642433, 2.353963; 0.1648177, -0.1056174, 2.39085; 0.2115968, -0.03361612, 2.219697; 0.1839991, 0.0247683, 2.175638; -0.05608325, -0.3778708, 2.182037; -0.144536, -0.7463312, 2.00223; -0.2075626, -1.038062, 1.937914; -0.1637554, -1.060401, 1.797067; 0.07064589, -0.4079483, 2.240468; 0.07306219, -0.8595259, 2.254134; 0.06016778, -1.228389, 2.321943; 0.1135709, -1.282788, 2.20764; -0.02585032, 0.1855426, 2.315153; -0.04650027, -0.06183254, 1.838209; -0.02162935, -0.07593925, 1.8625; 0.1860988, 0.0438669, 2.157874; 0.142226, 0.04454174, 2.196222
0.008176606, -0.3992957, 2.250942; -0.01164483, -0.06153614, 2.292694; -0.03036233, 0.2655621, 2.318511; 0.005103489, 0.4146942, 2.332263; -0.1675286, 0.1331981, 2.216999; -0.261352, -0.0815888, 2.144727; -0.1666348, -0.1000661, 1.974128; -0.07207932, -0.0652134, 1.862188; 0.109244, 0.06670258, 2.354487; 0.2090763, -0.07260346, 2.288565; 0.1555163, 0.06126856, 2.173175; 0.1501392, 0.02424847, 2.207334; -0.05513159, -0.3771983, 2.180929; -0.142704, -0.7447909, 1.997914; -0.2072472, -1.037284, 1.936165; -0.1739826, -1.107624, 1.859469; 0.07157231, -0.4068214, 2.241482; 0.07311785, -0.860137, 2.253856; 0.06020914, -1.239474, 2.326639; 0.113902, -1.294593, 2.213195; -0.02576862, 0.1852714, 2.314765; -0.04917021, -0.05799662, 1.839469; -0.05723175, -0.02642637, 1.851364; 0.1901334, 0.03673985, 2.153908; 0.08434455, 0.06963321, 2.251435
0.009299621, -0.3976848, 2.250319; -0.01120327, -0.0615338, 2.292076; -0.02997858, 0.2639736, 2.317332; 0.005356308, 0.4140053, 2.331364; -0.1674396, 0.133036, 2.216886; -0.261448, -0.08211827, 2.144837; -0.1506034, -0.09500631, 1.952623; -0.07730152, -0.06710805, 1.863793; 0.1098519, 0.06725424, 2.355618; 0.1638148, -0.1051145, 2.392689; 0.1869166, -0.01496923, 2.228882; 0.1749364, 0.02260103, 2.186859; -0.05388817, -0.3758112, 2.179299; -0.1390293, -0.7430685, 1.984697; -0.2060141, -1.037471, 1.933007; -0.1769146, -1.111091, 1.860349; 0.07265825, -0.4048579, 2.241899; 0.07390519, -0.8601749, 2.252424; 0.05929836, -1.246668, 2.332058; 0.07857046, -1.327698, 2.280858; -0.0253628, 0.1842508, 2.313788; -0.05393364, -0.05987927, 1.839322; -0.03944888, -0.04178655, 1.854286; 0.1904287, 0.03615852, 2.150588; 0.1048401, 0.04210116, 2.258667
0.01036076, -0.3977372, 2.249465; -0.0101109, -0.06285059, 2.290278; -0.02926732, 0.2603665, 2.314032; 0.00583651, 0.4125631, 2.329909; -0.1673398, 0.131778, 2.2161; -0.2620363, -0.08330683, 2.144357; -0.1484707, -0.09585527, 1.949499; -0.082343, -0.07391764, 1.861836; 0.1106357, 0.06890537, 2.35828; 0.1845839, -0.1660159, 2.397846; 0.199017, -0.03658761, 2.237844; 0.178069, 0.01550309, 2.184202; -0.05230562, -0.3766993, 2.177482; -0.1283082, -0.7137222, 1.971884; -0.2036481, -1.037666, 1.927522; -0.162049, -1.106137, 1.852723; 0.07338529, -0.4045461, 2.241707; 0.07653841, -0.8619428, 2.247544; 0.05948336, -1.248879, 2.332294; 0.07905604, -1.329955, 2.280246; -0.02450626, 0.1812126, 2.31086; -0.05848905, -0.06825431, 1.835062; -0.03508496, -0.06142245, 1.8616; 0.1882994, 0.03814446, 2.145476; 0.114991, 0.02399015, 2.262444
0.01197218, -0.3984364, 2.247489; -0.008940727, -0.06440361, 2.288206; -0.0287409, 0.2582705, 2.312294; 0.007291918, 0.4089335, 2.327037; -0.167199, 0.1302018, 2.215001; -0.2636416, -0.08460701, 2.144284; -0.1476454, -0.09955698, 1.944007; -0.08702041, -0.08472594, 1.854578; 0.1115094, 0.06868281, 2.359993; 0.1852128, -0.1721163, 2.391985; 0.1968542, -0.02406455, 2.207837; 0.1893651, 0.009970728, 2.158287; -0.0504457, -0.3780304, 2.174829; -0.1284164, -0.7214032, 1.966251; -0.2027558, -1.037196, 1.92328; -0.1589611, -1.104759, 1.849186; 0.07447097, -0.4047753, 2.24058; 0.08201952, -0.8600352, 2.240037; 0.05990763, -1.248619, 2.331646; 0.07934505, -1.32882, 2.275827; -0.02382902, 0.1791667, 2.30899; -0.06413162, -0.07896644, 1.827161; -0.03463944, -0.08959733, 1.856; 0.1895395, 0.03229678, 2.136976; 0.1139184, 0.01431623, 2.2554
0.01455477, -0.3995598, 2.244155; -0.007800017, -0.06572174, 2.286101; -0.02860788, 0.2570824, 2.311289; 0.008805418, 0.4064012, 2.324426; -0.167033, 0.1292297, 2.214301; -0.2637554, -0.08464191, 2.144243; -0.146687, -0.1039286, 1.938188; -0.08783525, -0.09255589, 1.849518; 0.1119858, 0.06881537, 2.360819; 0.1858608, -0.1744805, 2.383598; 0.1929957, -0.01130036, 2.1663; 0.1933662, 0.004463884, 2.143322; -0.04802742, -0.3796184, 2.171494; -0.128279, -0.7279505, 1.962631; -0.2177869, -1.104217, 1.915022; -0.1747421, -1.138156, 1.779652; 0.07686022, -0.4053895, 2.237593; 0.0857985, -0.8605525, 2.235229; 0.05986015, -1.248769, 2.330835; 0.08006091, -1.327585, 2.26938; -0.02350373, 0.1779081, 2.307735; -0.06604747, -0.08642904, 1.824636; -0.04116387, -0.09976154, 1.846222; 0.1922021, 0.02645881, 2.125707; 0.1489262, 0.02380607, 2.163714
0.01714045, -0.4006034, 2.239687; -0.006610535, -0.06647377, 2.283081; -0.02851108, 0.2566864, 2.309794; 0.01007316, 0.4056654, 2.322822; -0.1671171, 0.128584, 2.21349; -0.2640386, -0.08458255, 2.144067; -0.1644542, -0.1131346, 1.952242; -0.08719109, -0.09157939, 1.848863; 0.1121282, 0.06889702, 2.360518; 0.1841381, -0.1736845, 2.375791; 0.1946085, -0.008366237, 2.156745; 0.1922821, 0.004675741, 2.138037; -0.04591469, -0.3808772, 2.167161; -0.1278623, -0.7282668, 1.962421; -0.2196771, -1.106466, 1.912704; -0.176918, -1.140115, 1.777099; 0.07969366, -0.4061505, 2.233185; 0.08739466, -0.8635949, 2.23324; 0.06074247, -1.247459, 2.324773; 0.07944767, -1.328607, 2.272143; -0.02319869, 0.1774063, 2.305882; -0.06630962, -0.08429608, 1.826828; -0.0508015, -0.0676399, 1.834909; 0.1885525, 0.03116048, 2.12189; 0.1488265, 0.02217542, 2.153364
0.01880639, -0.4003914, 2.235336; -0.005593554, -0.06667639, 2.28042; -0.02819888, 0.256367, 2.308734; 0.01053977, 0.4056776, 2.32196; -0.1670286, 0.128755, 2.212992; -0.2640042, -0.08481633, 2.144068; -0.1628101, -0.1119644, 1.951699; -0.08359623, -0.08263214, 1.852074; 0.1125413, 0.06849787, 2.357595; 0.1835543, -0.1741477, 2.375044; 0.1939887, -0.03227673, 2.188541; 0.1882658, 0.008437437, 2.137998; -0.04506051, -0.3804195, 2.165175; -0.1279205, -0.7286522, 1.962042; -0.2206801, -1.106632, 1.910565; -0.1787226, -1.139588, 1.774288; 0.08229394, -0.4064654, 2.22559; 0.08756373, -0.8644923, 2.232788; 0.06083532, -1.247853, 2.325292; 0.07982647, -1.328938, 2.272489; -0.02273195, 0.1770713, 2.304451; -0.06518094, -0.07844155, 1.829691; -0.03477011, -0.08993345, 1.863; 0.1878632, 0.03064048, 2.119856; 0.1441186, 0.02405491, 2.158749
0.01999427, -0.3990704, 2.230655; -0.004767634, -0.06585877, 2.277812; -0.02789646, 0.2567177, 2.307923; 0.01068068, 0.406059, 2.321606; -0.1669847, 0.129606, 2.211979; -0.2642379, -0.08470254, 2.144071; -0.1586793, -0.1056675, 1.947611; -0.08175483, -0.07194857, 1.855695; 0.1198625, 0.0599377, 2.333056; 0.1855107, -0.169481, 2.443079; 0.1910422, -0.03061674, 2.199403; 0.1810384, 0.01716548, 2.141602; -0.04466973, -0.3780009, 2.161965; -0.1277039, -0.7269784, 1.962947; -0.2214681, -1.106132, 1.909977; -0.1863126, -1.136962, 1.769704; 0.08433635, -0.406461, 2.219331; 0.0873515, -0.8634662, 2.232057; 0.06095195, -1.248722, 2.32587; 0.08000294, -1.3301, 2.271911; -0.02230427, 0.1775191, 2.303243; -0.0625614, -0.06662701, 1.834327; -0.03498624, -0.07341297, 1.8564; 0.1852447, 0.02984929, 2.121248; 0.175339, 0.0502307, 2.119182
0.01965853, -0.3988876, 2.227301; -0.004593494, -0.06504323, 2.275412; -0.02751745, 0.257911, 2.306581; 0.01033926, 0.4072577, 2.321295; -0.1668438, 0.1303244, 2.210786; -0.2642189, -0.08464836, 2.143993; -0.1233909, -0.08039757, 1.925202; -0.07820184, -0.06036248, 1.858383; 0.1194795, 0.05983861, 2.327439; 0.1857546, -0.1704395, 2.441393; 0.1910461, -0.02859748, 2.196967; 0.1795332, 0.02098643, 2.14321; -0.04539942, -0.3779973, 2.158788; -0.1285122, -0.7188379, 1.965344; -0.2226632, -1.107367, 1.909883; -0.1880958, -1.138186, 1.768895; 0.08429898, -0.4059895, 2.216289; 0.08724736, -0.861392, 2.231264; 0.06114991, -1.248604, 2.325842; 0.07987448, -1.330502, 2.272038; -0.02195225, 0.1786277, 2.301622; -0.06167404, -0.05641826, 1.836602; -0.02810132, -0.06220142, 1.87; 0.1812346, 0.03770531, 2.120839; 0.137658, 0.04197234, 2.154364
